0,0
1,4.0962e-05
2,4.1988e-05
3,4.2862e-05
4,4.3668e-05
5,4.4448e-05
6,4.5006e-05
7,4.5182e-05
8,4.5326e-05
9,4.5482e-05
10,4.5644e-05
11,4.5836e-05
12,4.6132e-05
13,4.6764e-05
14,4.7464e-05
15,4.8174e-05
16,4.889e-05
17,4.9572e-05
18,4.9808e-05
19,4.993e-05
20,5.004e-05
21,5.0162e-05
22,5.0332e-05
23,5.06e-05
24,5.119e-05
25,5.1968e-05
26,5.2918e-05
27,5.4148e-05
28,5.5424e-05
29,5.6752e-05
30,5.8234e-05
31,5.9954e-05
31,0.0011
